uid,day,hour,minute,C_motion,feed_water_motion,faucet_hole,vapour_pressure,vapour_enthalpy,vapour_pressure_at_division,vapour_motion,feed_water_enth,vapour_temperature,output_electricity_generation
4603,Saturday,15.0,25.0,198.308110898,1415.963276158131,0.6833794247829525,12.944780848999999,2822.0115134029998,13.680429262499999,1419.3957607829998,1102.0191312129998,548.2028605129999,491.29069168399997
4604,Friday,7.0,52.0,415.94343902299994,2912.335734931047,0.6787115250531456,26.871397552999998,2744.9671065079997,28.376267419499996,,1313.8814168479998,605.434650337,1055.077273527
4605,Friday,,12.0,346.4580794419999,2394.6380840669735,0.6776467453306909,22.511040551999997,2799.5532270639997,23.7748085575,2390.8855670699995,1256.4985292859997,604.4769518349999,876.9330503599999
4606,Saturday,19.0,37.0,130.94488266899998,1139.8804451925546,0.6595405359902685,10.220470259999999,2829.460305942,10.738127399999998,1142.392350099,,470.87048329099997,363.165461672
4607,Saturday,0.0,10.0,356.577244136,2490.517564944002,0.6694199380495746,23.657369735999996,2793.431155784,24.948162238999995,,1270.5127735299998,605.95451627,918.402300002
4608,Saturday,2.0,41.0,335.808152223,,,24.080472415999996,2792.1411643849997,25.333969160499997,2483.1312856349996,1265.414051902,603.865381612,912.6781479089999
4609,Saturday,11.0,13.0,278.59763602899994,1838.9895905613985,0.6730851264980712,17.669264613,,18.6527856515,1842.566922196,1186.6226932559998,603.15904494,688.0240855609999
4610,,,10.0,204.58703833899997,1437.9323320827339,0.6626579617155428,13.625558947,2830.1339518349996,14.353489149999998,1435.8273369439999,1105.688690106,561.361420119,504.00238871199997
4611,Friday,23.0,1.0,354.478590005,2531.0404551503834,0.6730661274631363,23.876317464999996,2776.1085915279996,25.195849679,2528.692182016,1273.3631550639998,604.540863998,928.023607592
4612,Friday,,24.0,350.105861055,2543.5806338315265,,,2783.554935744,25.930035631499994,2547.3624446269996,1275.4904031869999,605.4626270159999,931.8388520909999
4613,Saturday,,,202.59166010899997,1429.3470125145116,,,2841.2776348909997,14.484006036499999,1431.392120158,1105.0432703309998,561.2705112079999,504.016498916
4614,Saturday,17.0,35.0,210.527948762,1504.3086679046341,0.6862395078245918,13.247214980999999,2834.4647764479996,13.9900135375,1504.5522431939999,1105.1388247899997,517.030766942,498.69363207799995
4615,Friday,18.0,8.0,352.29952636699994,2474.111648521342,0.6672924712549247,23.467111667999998,2790.98413869,,2473.8402648959996,,604.689808495,903.8893483729998
4616,Saturday,6.0,,376.65380366599993,2640.6494668105306,0.6668887403603281,25.079719665,2778.693961439,26.450938513999997,2644.466043219,1283.5601098319999,604.008509712,959.0904674059999
4617,Saturday,12.0,,237.65170966099998,1637.4819916508566,,15.558698154999998,2897.9493384819993,16.441716291,1636.071082646,1148.349105904,603.053321719,602.862993442
4618,Saturday,5.0,28.0,357.86539803899996,2512.164828622766,0.6631697623949291,23.956966032999997,2803.916374355,25.241020805,2509.9464039649997,1266.6305992339999,604.414877168,917.7437141539999
4619,Saturday,12.0,50.0,238.863480099,1628.302312609124,0.6717644244198571,15.602869281999999,2889.851387292,,1630.7118467639998,1149.103766811,598.617507078,602.04364876
4620,Friday,17.0,56.0,349.95697874399997,,0.6789943145854344,22.763386646,2786.757630089,,2429.6093111289997,1261.421294133,604.132905784,888.9638467959999
4621,,14.0,,347.87947587699995,,0.6789245902192448,22.488809342999996,2789.677007024,23.755960227999996,2396.454851791,1256.61620084,604.838629623,879.543519343
4622,Saturday,1.0,42.0,356.60072135699994,2471.51081312147,0.6793559336238072,23.243895674999997,2744.934293363,24.556153621999997,,1268.106683844,603.6330587279999,908.3412019869999
4623,Saturday,,49.0,211.71001234599998,1508.5043014279513,0.686035748413871,13.257440196,2830.7037721829997,13.999262276999998,1510.55799895,1104.4392739379998,513.1740774799999,496.85659444899994
4624,Saturday,15.0,5.0,754.9191755759999,1437.873175819371,0.619118969045521,59.21272557199999,2843.5245895929997,61.93909321599999,5761.118154792,4489.560759684,567.063043829,527.5729188019999
4625,Friday,19.0,58.0,355.9356150059999,2543.1047987739835,0.678221299891663,23.822689891,2790.1966272219997,25.1547701405,2542.9244170329994,,,931.460584683
4626,Saturday,17.0,1.0,209.171566787,1452.9311461869352,0.6851394622776977,,2840.6999791069993,13.776429166499998,1453.7172800149997,,532.4652378599999,493.33155596399996
4627,Saturday,1.0,5.0,352.08832265099994,2511.2412302574144,0.6561643216527978,24.219290094999995,2764.3284839089997,25.468874430999996,2509.064663105,,602.5302722639999,923.902149199
4628,Saturday,9.0,37.0,350.380394191,2423.1845241490296,0.6781523471713631,22.696156483,2821.8019014479996,23.9735831335,,1258.754078582,604.3242129889999,886.8507143599999
4629,Saturday,11.0,17.0,268.89821479899996,1838.7669921712782,0.6643895870548437,17.717726025999998,2895.501097728,18.671306153499998,1838.9109268529999,1183.2074163909997,604.6846661139999,680.1771892829998
4630,Friday,6.0,19.0,419.14956162199996,2907.1165012423003,0.6787968647379098,26.899139267,2760.1127495339997,28.403416040999996,2904.496076482,1314.2113364379998,603.05436183,1050.30481999
4631,Saturday,6.0,44.0,375.04862954699996,2639.967879195733,0.6609832614625715,25.269863619,,,2642.89025,1284.4136234929997,604.0711972119999,959.9245662179999
4632,Friday,13.0,,339.66456686299995,2395.6320740265887,0.6563639267564552,23.163582442,2820.504074613,24.379055200499998,2392.5109708499995,1257.814418861,602.125314023,878.9326221329999
4633,Saturday,15.0,36.0,201.800612063,1419.2214623926873,,13.065161108999998,2853.79995248,13.806821528499999,1422.576061907,,555.0877112869999,495.24321779599995
4634,Friday,14.0,23.0,343.707022958,2383.8903770771044,0.6741642749720451,22.598339764,2789.0824547019997,23.847976151999998,2385.1271293849995,1256.3230609929997,603.9870224429999,877.050405372
4635,Saturday,18.0,21.0,198.88022610999997,1454.57047403036,0.6868501185348531,,,13.370341984999998,1454.732820541,1095.6014649579997,501.76443192299996,472.79154323299997
4636,Friday,13.0,,340.484033911,2423.590454336754,0.6591728034551801,23.332542232999998,2814.3347429759997,24.562529491499998,2422.8415641429997,1257.700658214,603.4826448359998,885.978231741
4637,Friday,12.0,29.0,345.947243518,2410.351870182428,0.6675188283715103,22.980917959999996,2809.855036052,24.2341274175,2406.39397999,,,882.4674870089999
4638,Friday,17.0,24.0,345.3465087039999,2447.937653566104,0.6634324004317055,,2795.532656429,,2445.1321424529997,1264.7804849679997,603.576125439,898.9005497419998
4639,,10.0,13.0,346.48094483299997,,0.6792558771626234,22.565649106,2840.1926025299995,23.8352529415,,1261.1666447379998,602.0282216169999,877.9615165299999
4640,,23.0,57.0,356.23335054099994,2468.2851395557154,0.6795067104882713,23.244034814,2780.449456171,24.555158627999997,2472.1520553729997,1270.0340242589998,602.8644628369999,913.43137784
4641,Saturday,2.0,59.0,,2474.03770476213,0.6650034207389678,,2789.0973923809997,24.860985649499998,2475.4681121169997,1264.532189921,605.6477517289999,909.509613738
4642,Friday,6.0,47.0,414.56957876999996,2912.2295164239536,0.669094980466978,27.308005724999997,2760.3382770929998,28.788370610999998,2911.6594827319996,1315.101874086,605.423570196,1054.292455114
4643,,2.0,26.0,350.602555682,2475.789074841471,0.6752739197318948,,2775.7811962799997,24.704861681499995,2478.8919425269996,,603.852464978,911.4957172269999
4644,Friday,22.0,30.0,355.4159336249999,2597.480506076653,0.6580659793786362,24.999656681999998,2783.6222761609997,26.3046839055,2597.7548276679995,,604.152250645,949.8908320489999
4645,Friday,15.0,32.0,339.59597169299997,,0.6566800984956275,23.336022709999998,2795.5867732939996,24.555415384499998,2415.1023866969995,1257.927324654,604.918703125,884.714870995
4646,Saturday,,,,2447.4255972206397,0.6739928115313641,23.152951822,2800.1188829559997,24.438230316499997,2450.429182201,1263.734640168,604.468503566,902.9407711529999
4647,Friday,19.0,43.0,360.318322803,2546.2151072695265,0.6666613991572902,24.291460192999995,2791.4802515769998,25.607867785499998,2545.0696270999997,1276.064706917,,933.9521058899999
4648,Friday,22.0,26.0,365.19196901,2576.9360870433097,0.6696575706337782,24.281241984999998,2777.1916650299995,25.599785711499997,2577.7326284709998,1278.205517589,606.0354463339999,941.8504861579999
4649,Friday,9.0,51.0,374.596012758,2601.8474540577317,0.6756517077909788,24.417425032,2794.4111379369997,25.779256502999996,2603.9345852519996,1281.7321116599999,,953.0622438269999
4650,Saturday,19.0,46.0,,1101.4045458404962,0.6837310965968685,9.493808324,2775.431762113,9.965848392499998,1098.095777779,0.0,477.37519907099994,344.88076063899996
4651,Friday,19.0,30.0,366.99940810899994,2574.282453647221,0.6778927757407754,,2779.9016747419996,25.457543110999996,2572.2867580409998,1277.4361940339998,606.4097960239999,941.683850747
4652,Friday,8.0,21.0,392.66418514799994,2571.840645412593,0.6796562612378784,24.063830790999997,2762.5629491469995,25.419679785499994,2575.2709402419996,1278.3895394269998,604.3094588589998,945.145620995
4653,Saturday,16.0,56.0,208.300476332,1455.817078211,0.6856665619248068,13.000472484999998,2842.205948502,13.733896175999998,1454.2055608079997,1101.9141673539998,527.704354931,491.914627894
4654,Friday,9.0,42.0,366.828639335,2604.160600692547,0.6586220952129749,25.062759721999996,2806.8700328269997,26.387095734999995,,1282.3727666749999,603.79002221,953.399005089
4655,Saturday,13.0,,,1666.5370606803692,0.6795858026927192,15.561987440999998,2883.113215238,16.4377718505,1662.6347287549997,1149.4101028409998,592.038013636,603.688032155
4656,Friday,9.0,5.0,371.667636907,2663.256233068172,0.6545268376827174,25.603606027999998,2800.7212707139997,26.934341934499997,2663.1876270999996,1283.215161228,607.2631173309999,966.8526362619998
4657,Saturday,13.0,32.0,232.32333334399996,1642.9735101305603,0.6654896536337531,,2904.1879693949995,,1642.5579089919997,1151.856271566,591.110862502,602.146617743
4658,Friday,,,332.79388747599995,,0.6591090656600567,23.278870614999995,2801.396386002,24.524184184499997,2405.3463023589998,1259.4263812129998,605.409795997,882.438102118
4659,Saturday,,24.0,350.50307613599995,2507.165142343289,,23.783181422,2777.7622185709997,,2505.4788058299996,1272.8157331889997,603.5618617759999,921.654520481
4660,Saturday,14.0,27.0,235.33626711,1630.0708222652963,0.6804718714443168,15.336744422999997,2858.209871667,16.200518333999998,,1148.964956139,587.677865315,595.2405856149999
4661,Saturday,10.0,27.0,,2226.512283668682,0.6476506184095675,88.15170764399998,2856.2954535909994,92.70279218199998,8906.862808843998,4959.113827667999,603.2794009279999,822.2581021179999
4662,,5.0,30.0,,2500.1870466658543,0.6611699953239562,23.971541593999998,2806.0044067159993,25.246295574499996,2497.927805373,1267.7730985919998,603.920233676,918.403524665
4663,,,19.0,366.869288919,2600.3516152111956,0.6650775534080069,24.816158367,2796.0302377079993,26.155354225,2598.1223818549997,1281.7080396119998,604.73272185,954.1779469249999
4664,Friday,21.0,0.0,361.597783705,2525.330684578464,0.6789683122074871,23.573375825999996,2772.636047054,24.896580709,2521.5930489749994,1270.308224185,605.5027249499999,922.8830490429998
4665,Saturday,0.0,33.0,692.447655578,2518.790404641456,0.6564557042806985,48.781432699999996,2789.6909647719995,51.32407680399999,5042.6875519019995,2551.502567614,601.691215623,928.712312527
4666,Saturday,12.0,50.0,238.83568696899997,1626.0621685504746,0.672369814471937,15.598832248999999,2890.2101262899996,16.469683730499998,1628.505174296,1149.0602663539999,,602.4241809419999
4667,Friday,,,426.051370117,,0.6801282301617303,26.943641724999996,2748.1166639189996,,2911.5644177619997,1313.1636588069998,605.2640350219999,1055.150490521
4668,Saturday,0.0,21.0,359.04556394699995,2510.0526311278895,0.6633689661696746,23.982019061,2786.7422029459995,25.261084348499995,,1271.921896245,606.1566588839999,925.129330732
4669,Friday,9.0,51.0,374.45120062099994,,0.6754541188114097,24.423756356999995,2794.3651012399996,25.786715454499998,,,,953.588781716
4670,Friday,20.0,43.0,355.429737914,2484.497950235721,0.6789467619850743,23.297827552999998,2790.8452964089997,24.606516935,2487.3845576579997,1268.3296846219998,605.66593311,913.7118798289998
4671,Friday,21.0,17.0,349.22851188,2486.8120423706,0.6671996885790002,23.674592941999997,2806.3611868549997,24.955783852999996,2490.1316870429996,1268.254658671,604.0113261359999,913.54848812
4672,Saturday,1.0,26.0,336.47145217099995,2524.4100734125927,0.6559182260462948,24.325792490999994,2785.5538345039995,25.5927857185,2525.7791148589995,1270.6770005929998,,924.4815191099999
4673,,16.0,,202.58224695399997,1434.927584266251,0.6513092460790559,13.775562801,2841.470104573,14.484261291499998,1430.924734239,1105.024208288,561.262552403,504.3195603809999
4674,Friday,17.0,42.0,344.937509376,2448.6515814931986,0.6620308448197509,23.421394996999997,2809.490664206,,2450.4494664649997,,,895.1701540279998
4675,,10.0,24.0,,2332.385126157245,0.6696903636661906,,2852.0052785619996,23.4830260665,2334.5121119319997,1253.504082831,603.3484544689999,860.3427172269999
4676,Saturday,16.0,22.0,189.86129123299997,,0.6423636312328355,,2849.3586905459997,14.626846233999999,1448.9460335349997,1107.7797690959999,,498.30446807799996
4677,Saturday,13.0,34.0,235.510173268,1637.9149637414525,0.6736112927811878,15.617143541999999,2891.0779559919997,16.4869850145,1634.1113608819999,,590.7342480379999,601.2216712029999
4678,Friday,21.0,24.0,352.24846965499995,2456.0868588962744,0.6792495707371418,23.008901915999996,2787.554202659,24.3041493695,2458.114349691,1266.3319618949997,604.304500027,902.8827977529999
4679,Friday,15.0,0.0,349.38146536799997,2401.4552643417087,0.6789376711551307,22.593468897999998,2795.7070059129996,23.861601763999996,,1257.110468614,605.9918589629999,883.6392046479999
4680,Friday,20.0,33.0,358.787927349,2506.0355474571256,0.6793744596272018,23.438500084999998,2789.7022284619998,24.754868638499996,2502.200384684,1270.3430489749999,604.2591373459999,919.8881903399999
4681,Friday,18.0,36.0,364.476634425,2534.011545207718,0.6761941241297744,23.722009310999997,,25.047342820499995,2531.2728851409997,1272.0183065589997,604.189654521,924.8278309379999
4682,Saturday,12.0,20.0,241.18991151799997,1606.3044227089097,0.6801923346090003,15.205935744999998,2908.415947391,16.072175119,1609.6271841649998,1147.7255579789999,597.8517897969999,596.328495583
4683,Friday,,13.0,,2404.298522880436,0.6637997979998758,23.004155173999997,,24.240683967499997,2407.800169775,,606.3832275569999,879.6339999729998
4684,Friday,,13.0,363.76494073,2543.769306066691,0.6790840916042208,23.825761959999998,2767.9886014189997,25.1659162755,2546.2993706149996,1274.8670995059997,605.414265365,935.1061927949999
4685,Friday,6.0,45.0,418.4748144349999,2914.048259384526,0.671403388336037,27.198502330999997,2756.553519782,28.684652996999997,2911.3422718379998,1314.6121268279999,605.5890431299999,1054.492638869
4686,Saturday,18.0,13.0,,1491.3378838046337,0.6862360249079933,12.970725767999998,2827.977844861,13.689141465999999,1487.7901368329997,1101.5262067809997,504.70110258399995,484.79072009399994
4687,Saturday,13.0,38.0,,1609.0862786078399,0.679762524660406,15.231916699999998,2887.038040496,16.097928847000002,1612.4327208989998,1147.2471750739999,,592.9876309669999
4688,Friday,9.0,,369.5991640489999,2587.3411115200947,0.6602466176755649,24.931742835999994,2792.7670594539995,,2586.0021197009996,1282.6513649949998,602.2703397989999,952.5072999749999
4689,Friday,13.0,13.0,348.952785174,2385.845396812349,0.6789176472977521,22.426343939999995,2795.658520893,23.690007841499998,2388.018200568,1256.5252900199998,603.9849412179999,876.5086850719999
4690,Saturday,13.0,57.0,237.22691709499998,1652.7513339197499,0.6799327180009688,15.432125709,2891.2900162699993,16.303568781499997,1649.8125934289997,1149.4254992219999,,598.2842352529999
4691,Friday,13.0,40.0,351.86401875199994,2403.2615440365007,0.6786680949010039,,2791.868620198,23.805637355499996,2400.420971949,1255.894655015,606.4108371379999,879.6244494069999
4692,Saturday,19.0,35.0,136.16164213699997,1161.5259825701778,0.6583986942061293,10.373867504,2849.840355218,10.896638252499999,1158.688659128,0.0,472.69613486399993,367.53405725899995
4693,Friday,13.0,52.0,339.99058398899996,2409.7204370457293,0.6567561369350505,23.330707399999998,2808.3395160909995,24.551263737,2412.6475423049997,1259.105381534,603.656810771,883.616920997
4694,Saturday,10.0,17.0,348.70803411699995,2376.495590172516,,22.276635380999995,2842.0619628369996,23.542880861499995,,1256.8533757779999,602.9867165009999,871.8423228569999
4695,Saturday,,24.0,371.609602324,2585.576840770175,0.6791812099704319,24.075647595999996,,25.435758347999997,2583.020380941,1275.2313543969997,599.2939082119999,932.7119465399999
4696,,18.0,4.0,210.36922501499998,1528.581609430754,0.686134699608977,13.391107729999998,2837.848433056,14.130852735999998,1525.9820996419999,1106.7627611039998,508.84117164199995,499.51267184799997
4697,Friday,,35.0,358.693099717,2518.6381012452216,0.6741173960068987,23.730543837,2783.6712506449994,,2521.573742688,1272.05264186,603.9047453499999,924.8179744569999
4698,Friday,9.0,54.0,376.852518026,2605.565527961478,,24.392477108999998,2796.2457262399994,25.764266027499996,2606.2662605979995,1281.3489168479998,604.9583115949999,953.8001077979999
4699,Saturday,0.0,2.0,356.356613223,2469.0060165378495,0.6792070720459643,23.146389266,2784.322368155,,2467.9136902419996,,604.8296918899999,907.3326303219999
4700,Friday,13.0,,338.00025586399994,2422.8346073867174,0.6595170601987379,,2815.905603462,24.542565547499997,,1258.0969280879997,603.438935099,885.221696925
4701,Friday,11.0,18.0,374.253894473,2604.352435829854,0.6791877120781222,24.316047755999996,2792.2650699899996,,2608.3440192809994,1280.073961166,604.5516382239999,947.3724344539999
4702,Saturday,10.0,2.0,347.09735152199994,2462.351201462897,0.6780451130035255,,2799.4927431549995,24.303530250999994,,1264.1854074849998,602.808081198,879.9441315849999
4703,Friday,13.0,31.0,342.04084537599994,2413.8062445332316,0.6647324606069895,23.089785718999998,2804.4688076979996,24.333517208,2414.241663834,1257.997830089,603.4890118799999,883.4556105129999
4704,Friday,6.0,53.0,420.487395118,2895.030493977031,0.6798417355312276,26.708887204999996,2739.124680655,28.210423741499998,2891.1345843379995,1313.5865662919998,,1044.705307698
4705,Saturday,19.0,15.0,174.52653055099998,1246.0369861876509,0.687164186347067,10.704073379999999,2810.1209674599995,11.297197911999998,1244.766227705,0.0,471.267728462,394.87593956499995
4706,Friday,12.0,40.0,343.46631198499995,2414.820241751686,0.6598493863108108,23.164497355999995,,24.393313945,2411.8310526309997,1257.749657164,604.6533223639999,879.9843518849999
4707,,23.0,1.0,354.492731302,2527.0773937951753,0.6731823721363348,23.874840989999996,2775.9991331349997,25.194673003499997,2529.0299214179995,1273.3634003089999,604.5288651089999,927.9972226739999
4708,Friday,16.0,55.0,344.672649172,2461.9797742274973,0.6598925276446368,23.688652987999998,2793.260724018,24.942429511999997,2460.9976020629997,1265.182253335,603.5356604069999,903.0974287199999
4709,Friday,23.0,59.0,355.804393519,2462.278452699525,0.6795372446509985,23.126434331,2782.6280915279995,24.432057649999997,,1268.3959127839998,604.26666787,909.3519762399999
4710,Friday,16.0,35.0,351.596954957,2484.258851380349,0.6768631622441874,23.334179868999996,2790.4880268059997,24.638359745999995,2481.445030064,1265.9603746789999,,909.3266936189998
4711,Saturday,,21.0,209.384086439,,0.6858895468130359,,2833.5070779459998,,1493.9950655629998,1105.2214273099999,522.727125905,499.86568672499993
4712,Saturday,17.0,14.0,207.509306923,1492.3151860128582,,13.328378062999999,2838.2270063789992,14.074165104999999,1493.0362226779998,1105.16949543,528.302212138,501.27070717899994
4713,,7.0,10.0,390.14085981399995,2730.3697686276055,0.6789215949453767,25.318573279999995,2761.940481329,26.749094372,2728.3545349059996,1288.1255837449999,,982.8149309149999
4714,,6.0,45.0,418.77759907199993,2913.7597798018155,0.6719421939810747,27.189420258,2756.5376031749993,28.676411263499997,2913.2726673049997,1314.624712401,605.4979506699999,1054.4013016769998
4715,Friday,20.0,4.0,,2512.0841708034473,0.6790259494332637,23.522702202999998,,24.846217395999997,2515.1872355609994,1272.2176016549997,604.8659944719999,921.6921089089999
4716,,22.0,59.0,353.72967598299994,,0.6693891875020054,24.02048649,2769.7335666569998,,2529.4468419219997,,604.12298812,928.6090376289999
4717,,9.0,51.0,374.48603380799995,2598.52744518342,0.675470124082564,24.422427028999998,2794.399139048,25.785196436999996,2601.2160494319996,1281.7417653039997,604.298317535,953.6599786679999
4718,,8.0,15.0,,2551.7622815751647,0.6792595774060189,23.831245438,2733.5036199109995,25.175621470999996,2548.778410178,1276.3002942689998,605.062320689,934.8360979339999
4719,,7.0,9.0,393.419404028,2705.0391382162147,0.678913116874625,25.121707610999998,2758.6915065579997,26.544033516,2708.9063951949997,1287.4648897109998,603.8273649029999,976.133936882
4720,Saturday,13.0,7.0,233.21445772099997,1638.7892324650668,0.6714484725877198,15.662502855999998,2892.09197495,16.534081563999997,1634.951922604,1148.281411277,598.195040469,602.172819112
4721,Friday,6.0,19.0,418.48393571699995,2904.7703076781922,,26.945442523999997,2762.5661326689997,28.4489680475,2906.3336061759996,1314.238828903,603.3177847349999,1051.8355213589998
4722,Friday,21.0,0.0,361.899314592,2520.522181300398,0.6790810402996161,23.543744223999997,2774.0636560709995,24.864993653499997,2516.9929945159997,1270.1749120059999,,921.2684778169998
4723,Saturday,8.0,44.0,,2476.9791468681515,0.6790725943500278,23.260803566,2788.5383472619997,24.579748693499997,2479.1439032359995,1266.6670126109998,,903.5810532539999
4724,Friday,8.0,54.0,384.27572202899995,2571.559380960358,0.6793282682018073,24.013626636999994,2767.6553285909995,25.371271925999995,2568.856329039,1277.431061907,,939.6294880929998
4725,Saturday,1.0,,350.42361446399997,2514.1706992789195,,23.736446733999998,,25.0276831805,2512.0488463069996,1272.739852384,603.40208187,923.7999144119999
4726,Saturday,12.0,46.0,239.20406780599995,1645.8539601922114,0.6793252098837848,,2886.6668131449997,16.503716729499995,1649.5233634879996,1147.9765417119997,606.170555449,606.389716967
4727,Friday,13.0,12.0,,2392.7039909064397,,22.541913393999994,2802.311721796,23.804581800999998,2394.453584523,1256.4523411439998,604.946924536,878.5089920439999
4728,Saturday,13.0,28.0,230.91699695399996,1663.3129263203118,0.6580205121107024,16.098386303999998,2900.5636028169997,16.952734298499994,1664.9175262719998,1152.476031707,596.5003967439999,606.5946750019999
4729,,5.0,9.0,,2478.5815317961797,0.6548339223428519,,2818.8893820239996,25.292649381999997,2479.835512154,1266.0179271739999,603.4152442389999,911.1041039009999
4730,Saturday,12.0,2.0,245.48426504499997,1655.4064283874939,0.6675821694786473,15.825128319,2889.676792073,16.677484323499996,1654.743788698,,,607.4465890999999
4731,,,26.0,348.24849963699995,,,,2806.8653809129996,24.839875560499998,2456.979426902,1263.1688889819998,604.9681670729999,904.9851549599999
4732,Friday,11.0,30.0,359.1881414,2681.12153647395,0.6597203169622212,25.569155611999996,2811.7101938789997,,2682.5431442809995,1282.6127524209999,607.2549759799999,966.2666555779999
4733,Friday,13.0,14.0,,2386.301155120901,0.6791919064772087,22.384911548999998,2798.2426661409995,23.6460058835,2383.656176902,1256.322206139,604.1233552179999,874.8983384819999
4734,,18.0,49.0,198.067736933,1369.7645979282083,0.6869977505036909,11.757041295999999,2811.077196567,12.403539648499999,,1073.1878387229997,487.668590883,433.3882559399999
4735,Saturday,15.0,24.0,197.171211401,1417.2005183364083,0.6836396661513975,12.955695752999999,2830.4804472119995,13.691216538999997,1413.7141818799998,1101.8795878089998,549.170048398,493.0173220819999
4736,Friday,19.0,11.0,1433.605945976,2572.0243047946637,0.6567158108540763,99.23571657999999,2790.0284000499996,104.44713879599999,10281.138055188,5115.684305731999,604.6494036429999,939.2337734999999
4737,Saturday,3.0,39.0,339.74212985599996,2479.840410954046,0.6552431971568063,23.924348448,2809.1598407039996,25.1716720255,2476.5707766799997,1263.7086131669998,605.603062061,906.2518837799998
4738,,1.0,5.0,352.011738586,2505.481574260044,0.65604246088122,24.214809619,2765.777152917,25.464965525999997,2505.6156615489995,1272.6984290019998,602.6141421209999,924.4276469769999
4739,Saturday,9.0,1.0,,2470.076369979704,0.6530972294081578,23.9982743,2816.3877586009994,25.2415538375,2473.7400677989995,1262.2800620429998,604.1491283059999,901.5320777129998
4740,Saturday,0.0,29.0,348.37868001,2552.0901364163597,0.6559141747282227,24.507866382999996,2776.040516915,25.777378126499997,2549.1728472209998,1274.052320541,604.1712895909999,932.706926525
4741,Saturday,2.0,15.0,348.070751989,2500.4029347197015,,23.863627787999995,2775.439352817,25.144436316999997,2502.050576025,1269.2208338809999,604.9423949879999,914.3978305259999
4742,Saturday,19.0,37.0,131.82212452299999,1148.2426399849473,0.6615144245121137,10.254125881999999,2834.8918357939997,10.778349581999999,1148.637113624,0.0,471.04966924099995,364.2845007479999
4743,Saturday,6.0,13.0,372.22435606899995,2565.1777354806854,,24.579045490999995,2791.963876111,,2567.3179271739996,,602.677747366,944.6259997939999
4744,Friday,8.0,20.0,,2573.536130505218,0.6794298765988273,24.063924885,2765.6987935419997,25.419297403499996,2569.599991959,1278.130735882,605.196143958,944.2992163759999
4745,Friday,6.0,52.0,420.35366412499997,2891.8083180369904,0.6799042341777803,26.699194522,2741.206345972,28.200886713999996,2887.8933093009996,1313.7740095479999,604.238935923,1045.2484362099997
4746,Friday,,15.0,352.09098561599995,,0.6763122383046554,23.209976789999995,2789.0033611309996,24.5053854045,2464.9297522849997,1266.7656221219997,,907.5678308129999
4747,Friday,15.0,21.0,349.43429739,2395.1858507250117,,22.479965508,2789.8327458429994,23.745559838,2391.2699851039997,1256.3075424899998,605.7389665549999,879.5129097889999
4748,Saturday,8.0,36.0,348.398575518,2551.0604836877164,0.6559332073280342,24.627271668999995,2813.955680189,25.917801909999998,2553.2731344119998,1272.3957586339998,603.8101012669999,925.2881307069999
4749,Saturday,13.0,,240.19382920899997,,0.6797974944120202,15.385415044999998,2890.5433981149995,,1626.0266242219998,1149.08128335,595.1767346349999,600.72011002
4750,Friday,,7.0,419.9733756719999,2913.5581276606563,,,2748.177146825,28.434606700499998,2910.4979223319997,1315.3019029149998,605.0986844539999,1056.40203693
4751,,13.0,20.0,239.84445622499996,1626.8004928877729,0.6798289970430157,15.393884505999997,2890.4175336509998,16.270656902499997,1629.9904230609998,1149.3568266179998,595.425831691,599.7249454559999
4752,Saturday,13.0,52.0,233.532746732,1643.7638109999928,,15.821250444999999,,16.673852195,1641.537969071,1151.2588737649999,590.498986364,601.1333941639999
4753,,14.0,,347.501575567,2396.9404776643473,0.6750394687490817,22.586364801,,23.842715896999998,2393.3575195529997,1256.621943577,605.446343311,879.9744342209999
4754,Saturday,18.0,14.0,206.33642680699998,1489.9265183726236,,,2828.849348552,13.697096412999999,1493.8810606719999,,505.11129548199995,484.82420625199995
4755,Saturday,1.0,56.0,337.280880192,2496.1165586319908,0.6513046793892705,24.337207895,2786.513247133,25.589157593999996,2494.5254804469996,1271.106995158,602.85564747,919.8250133759999
4756,Friday,7.0,,,2887.28987838098,0.6799384417536539,26.753527800999997,2738.9941632739997,28.256101873999995,2883.328445998,1313.0558851409999,605.4241820259999,1050.797871721
4757,Saturday,2.0,,,2476.187640690295,0.6671013006852019,23.532194685999997,2786.2069108729997,24.810451165499998,2475.122551902,1264.5374441699998,605.6997873689999,909.8738622149999
4758,Saturday,13.0,27.0,234.77642560899997,1672.1907146051142,0.6693449222681892,15.885691821999998,,16.757760019,,,597.691887525,607.6983792109999
4759,Friday,,,336.54457789199995,2474.9318328464765,0.6587985151773627,23.75248876,2803.9136812999996,,2474.5111020629997,1265.5935532239998,604.8577909349999,902.085185072
4760,Saturday,15.0,7.0,,1367.7927230352857,0.6086306855793514,14.327740426999998,2856.524410407,14.968249796499999,1367.391538513,,565.0417400549999,501.34294424199993
4761,Saturday,5.0,30.0,356.211281532,2498.136760189944,0.6608906720709795,23.980131175,2804.7981628079997,,2499.7787754939995,1267.9772815709998,603.96388223,917.638174482
4762,Saturday,19.0,27.0,153.57390668899998,1238.676068310868,0.6638116075449806,10.995081096999998,2837.9924177179996,,1236.2841210719998,0.0,480.86825188599994,386.763784892
